,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en.title,localizations.en.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
159,vU3rQePgx8U,2019-11-20 03:00:12+00:00,"['ASD', 'Autism', 'Spectrum', 'Autistic', 'Difference']",0,Autism: Disability or Difference?,"There seems to be a debate in the autism community about whether or not autism is a disability or difference, or both. We hope this video helps you understand both sides of the conversation. 
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily 
https://www.patreon.com/autismfamily",14620,582,0,878,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Autism: Disability or Difference?,"There seems to be a debate in the autism community about whether or not autism is a disability or difference, or both. We hope this video helps you understand both sides of the conversation. 
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily 
https://www.patreon.com/autismfamily",4,40,5,1350,0.0,0.4311111111111111,10.829629629629629,0.03980848153214774,Wednesday,November,2,0,5,0.0,0.6705
160,JuJ5v6iA_0s,2019-10-27 21:45:24+00:00,"['autism', 'ASD', 'spectrum', 'school', 'forgiveness']",0,Autism Son Gets Hit at School,"We talk about discipline and forgiveness with Ian after he is injured by a fellow peer at school. 
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily 
Visit us at our Patreon page! 
https://www.patreon.com/autismfamily",39848,1298,0,393,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Autism Son Gets Hit at School,"We talk about discipline and forgiveness with Ian after he is injured by a fellow peer at school. 
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily 
Visit us at our Patreon page! 
https://www.patreon.com/autismfamily",6,30,5,1373,0.0,0.945375091041515,29.02257829570284,0.03257378036538847,Sunday,October,0,0,5,0.0,-0.2244
161,JesKtmNODeI,2019-10-09 23:42:30+00:00,"['autism', 'autistic', 'ASD', 'Special Needs', 'Homework', 'teaching', 'techniques', 'school', 'parenting', 'advice', 'spectrum']",0,Autism and Homework,"We give some advice on assisting children with autism in doing their homework; update on the school year. 
https://www.patreon.com/autismfamily
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily",32305,844,0,914,false,public,"[array([[[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,24,11,1391,0.0,0.6067577282530554,23.22429906542056,0.02612598668936697,Wednesday,October,1,0,5,0.0,0.0
162,Q5XtBmAJqks,2019-09-19 20:00:40+00:00,"['Alaska', 'Dawn', '4k', 'Seward', 'Prince William Sound', 'Kenai Fjords', 'Denali', 'Moose']",0,Alaska Dawn (Tribute to my Mother),"My mother always wanted to go to Alaska, but was taken from us far earlier than expected. We hope you appreciate the majestic and rugged landscape of Alaska.
""Krale - Among Trees"" is free to use as long as you give credits.
Music promoted by BreakingCopyright: https://youtu.be/yBMRem-ht-o",3984,149,0,341,false,public,"[array([[[5, 1, 0],
        [5, 1, 0],
        [5, 1, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[2, 1, 0],
        [2, 1, 0],
        [2, 1, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[0, 1, 5],
        [0, 1, 5],
        [0, 1, 6],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,47,8,1411,0.0,0.10559886605244508,2.823529411764706,0.0373995983935743,Thursday,September,2,0,0,0.0,0.9628
163,fLMM-f8ewgs,2019-09-11 00:23:59+00:00,"['autism', 'ASD', 'family', 'supercar', 'racing']",0,Ian's Birthday Dream (riding in a Lambo),"Ian gets to ride in his favorite car brand, the ""Lambo"", and Brittny and I take a ride in a supercar as well. It was great fun. Thanks to everyone who supports us.
https://www.patreon.com/autismfamily
Song: Ship Wrek, Zookeepers & Trauzers - Vessel [NCS Release] 
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/PXf4rkguwDI
Download/Stream: http://ncs.io/VesselCr
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily",9421,357,0,918,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Ian's Birthday Dream (riding in a Lambo),"Ian gets to ride in his favorite car brand, the ""Lambo"", and Brittny and I take a ride in a supercar as well. It was great fun. Thanks to everyone who supports us.
https://www.patreon.com/autismfamily
Song: Ship Wrek, Zookeepers & Trauzers - Vessel [NCS Release] 
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/PXf4rkguwDI
Download/Stream: http://ncs.io/VesselCr
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily",7,57,5,1420,0.0,0.25140845070422535,6.634507042253521,0.03789406644729859,Wednesday,September,0,0,6,0.25,0.9509
164,flWLm2VcCh0,2019-08-23 03:46:36+00:00,"['Autism', 'ASD', 'model trains', 'HO', 'scale']",0,Model Train Convention,"We take the boys to the train convention on their grandpa's birthday. Alistair keeps running away. We also see some really cool Lego setups.
Patreon: https://www.patreon.com/autismfamily
Track: Spirix - Rampage Diet [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/tTbB5xxhMMk
Free Download / Stream: http://ncs.io/
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily",8149,296,0,514,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Model Train Convention,"We take the boys to the train convention on their grandpa's birthday. Alistair keeps running away. We also see some really cool Lego setups.
Patreon: https://www.patreon.com/autismfamily
Track: Spirix - Rampage Diet [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/tTbB5xxhMMk
Free Download / Stream: http://ncs.io/
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily",3,49,5,1439,0.0,0.20569840166782488,5.662960389159139,0.036323475273039633,Friday,August,0,0,6,0.0,0.7089
165,i9AscO9lbXo,2019-08-03 22:17:04+00:00,"['ASD', 'Autism', 'high functioning', 'diagnose', 'family', 'autism family', 'autistic', 'masking', 'camouflaging', 'hiding autism', 'education']",98,Autism Hiding in Plain Sight (Masking or Camouflaging),"High-functioning autism. Is it just an excuse for bad behavior? Is it over-diagnosed? We answer these and other questions in the video.
https://www.patreon.com/autismfamily
#autism #autismawareness #autistic #autismfamilyvlogs #autismfamily",175203,4285,0,509,false,public,"[array([[[0, 2, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [0, 2, 0],
        [0, 2, 0],
        [0, 2, 0]],

       [[0, 2, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [0, 2, 0],
        [0, 2, 0],
        [0, 2, 0]],

       [[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [1, 1, 0],
        [1, 1, 0],
        [1, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,28,11,1458,0.06721536351165981,2.938957475994513,120.16666666666667,0.02445734376694463,Saturday,August,1,0,5,-0.296,-0.5514
166,BOg_KqzsejY,2019-07-28 01:45:53+00:00,"['Autism', 'ASD', 'space', 'planets', 'Clark Planetarium']",0,Autism Obsessions vs. Hobbies pt.2,"Ian finally gets to see a Lamborghini up close and even sits in the passengers side, listening to the engine. Connor shares his hobby of astronomy and love for the solar system.
https://www.patreon.com/autismfamily
#autism #autismawareness #autistic",24115,552,0,745,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,36,5,1465,0.0,0.37679180887372016,16.46075085324232,0.022890317229939873,Sunday,July,1,1,3,-0.2263,0.7506
167,3pYs3UZbJQM,2019-07-18 04:22:24+00:00,"['Autism', 'ASD', 'obsessive', 'obsession', 'hobby']",0,Autism Obsessions vs. Hobbies pt.1,"When does interest become obsession? For some it is hard to tell with autistic individuals, for others it's as clear as day. Our son visits a Ferrari dealership and then sets out on a quest looking for Lamborghinis. We also saw some Porsche, Audi, Rolls Royce and other beautiful cars.
https://www.patreon.com/autismfamily
#autism #autismawareness #autistic",14174,404,0,501,false,public,"[array([[[ 0,  1, 13],
        [ 2,  0,  5],
        [11,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  1, 13],
        [ 2,  0,  5],
        [ 9,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  2, 13],
        [ 1,  0,  6],
        [ 7,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,5,54,5,1475,0.0,0.2738983050847458,9.60949152542373,0.02850289262029067,Thursday,July,1,1,3,-0.2263,0.7717
168,_yTFSe2MDDo,2019-07-10 23:28:14+00:00,"['Autism', 'park', 'thunder junction', 'utah', 'St. George', 'special needs']",0,Mommy VLOG: Autism/Special Needs Park,"We found a special needs park in St. George, Utah that was built from the ground up to help those with different abilities. It's called Thunder Junction. What a neat place.
#autism #autismawareness #autistic",15720,466,0,536,false,public,"[array([[[1, 1, 0],
        [1, 1, 0],
        [1, 1, 0],
        ...,
        [0, 3, 3],
        [0, 3, 3],
        [0, 3, 3]],

       [[1, 1, 1],
        [1, 1, 1],
        [1, 1, 3],
        ...,
        [0, 2, 1],
        [0, 2, 1],
        [0, 2, 1]],

       [[1, 0, 5],
        [1, 0, 5],
        [1, 0, 5],
        ...,
        [1, 2, 0],
        [1, 2, 0],
        [1, 2, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,34,6,1482,0.0,0.3144399460188934,10.607287449392713,0.02964376590330789,Wednesday,July,1,0,3,0.0,0.8555
169,ul4Zc20lEAM,2019-07-04 20:22:20+00:00,"['autism', 'ASD', 'family', 'fireworks', 'Freedom', '4th of July', 'Independence Day']",0,"Autism, Fireworks, Freedom","Are fireworks okay for a child with autism? Too much sensory input? Also I talk a lot about supporting freedom and the importance of Independence Day. Thanks everyone!
https://www.patreon.com/autismfamily
#autism #autismawareness #autistic",9845,306,0,558,false,public,"[array([[[0, 0, 5],
        [0, 0, 5],
        [0, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,32,7,1488,0.0,0.2056451612903226,6.616263440860215,0.031081767394616558,Thursday,July,1,0,3,0.6369,0.9331
170,Xe8aOtQ5_Qk,2019-06-20 02:04:14+00:00,"['autism', 'ASD', 'swimming', 'summer', 'regression', 'family']",0,Hiking and Learning to Swim. Summer Break!,"A shorter Vlog letting you all know how the boys are doing. We are focusing on teaching them to swim. One of the challenges of summer is a bit of regression, but we are hanging in there ;)
Patreon: https://www.patreon.com/autismfamily
Track: Koven x ROY - About Me [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/t2Ti8d992RM
Free Download / Stream: http://ncs.io/AboutMe

#autism #autismawareness #autistic #autismvlogs",14246,398,0,268,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,64,6,1503,0.0,0.2648037258815702,9.478376580172988,0.027937666713463427,Thursday,June,0,0,9,0.0,0.7876
171,hQ3F49XHHTE,2019-05-18 22:04:14+00:00,"['Autism', 'ASD', 'family', 'Mall', 'Sensory meltdown', 'meltdown', 'autistic', 'education']",289,Autism Meltdown at the Mall,"When we uploaded the first version of this video we did not anticipate how many people would watch it and be impacted by it. While most understood the message about autism we were presenting, many had questions and concerns. As such, this is the updated video to the original. Thank you.
Autism Safety Harness video: https://www.youtube.com/watch?v=7QmS_o_FWfA

#autism #autismawareness #autistic #autismvlogs #meltdown #mall",692326,9923,0,386,false,public,"[array([[[5, 0, 0],
        [5, 0, 0],
        [4, 0, 0],
        ...,
        [2, 1, 0],
        [2, 1, 0],
        [2, 1, 0]],

       [[5, 0, 0],
        [5, 0, 0],
        [4, 0, 0],
        ...,
        [2, 1, 0],
        [2, 1, 0],
        [2, 1, 0]],

       [[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,62,8,1535,0.18827361563517916,6.464495114006515,451.02671009771984,0.014332843198146539,Saturday,May,2,0,7,0.0,0.765
