,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,localizations.fr.title,localizations.fr.description,localizations.pt.title,localizations.pt.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
43,7g1bliNj4so,2019-07-10 15:08:58+00:00,,25,"♾⭐️ Autistic Sensory Overload - Calming through Stimming, Tapping & Moving ⭐️♾","It’s hard for me to post when I am overloaded - I’m more visibly autistic in these moments and I’ve been hiding myself from this page in fear of you wanting the more Polished, Powerful, Presenter Agony Autie. 

But over the last nine weeks, I’m learning more on how to adaptively cope with my anxiety, overload and triggers to post trauma. And I didn’t want to hide that from you just because I’m scared of being judged. 

Stimming, tapping, rocking & being quiet and zoning out like in this video, has helped me with my breathing, racing negative thoughts, not hitting my head and overall anxiety. 

Sometimes I Stim Dance, other times I’ll grab my squish items or a mediative glitter ball.

But other times I just have to let the emotions course through my arms, chest, head, heart, mind and rock with them, breathe through them until they pass.

When distressed, I move my breath from chest to my diaphragm (to stop me panting) and tap away my awful painful feelings and move how my body needs to.

For me THIS PREVENTS MELTDOWN...the only issue is that to members of the public and people who don’t know me, such open Autistic distress and coping behaviour is misinterpreted and misunderstood.

This is why I Advocate for a “Safe Space”, Calm Rooms or Quiet Rooms in schools, workplaces, cinemas, shopping centres and eventually within towns & cities themselves.

Many people, like myself need a few minutes to process, think, calm our fight/flight systems and just BREATHE.

Too often our distress is seen as disruptive behaviour due to lack of training, awareness and space for people to calm within. This can end in dire consequences for the autistic or distressed individual in need of a safe environment... from enforcement control to school exclusion. 

I’m a big fan therefore of the “Just A Minute” (JAM) scheme which has been rolled out across train stations and train staff to be aware of someone in a panic attack, the needs of cognitive neurodiversity and adaptations for learning disabilities. 

More importantly they are taught how to respond. Calling the police on people in distress is an act of control and coercion.

The way forward is education, training, Acceptance of difficult emotions and plans with how to respond. To protect the person in distress & empower those around to respond. 

The way forward is a kinder more empathetic society and world. 

It starts with VISIBILITY of adaptive (positive) coping skills & techniques. It’s why I encourage my followers on Instagram especially to #embracethestim share their favourite #stims #visualstims #asmr & #stimdance 

So if you see me in the corner of the room, looking like this...don’t be alarmed or afraid. Ask if I need any support but be aware there may not be anything you can do accept be a safe, calm, quiet, reassuring, validating & accepting person x 

Thank you for reading 

#agonyautie #autisticdistress #autisticvisibility #autistic #stimming #coping #grounding #overload #sensory",12200,393,0,61,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,12,494,0,1486,0.016823687752355317,0.26446837146702556,8.209959623149395,0.03221311475409836,Wednesday,July,0,4,14,0.0516,-0.9405
44,AWFDs5vpCXA,2019-07-09 01:53:59+00:00,,0,Autistic Sensory Bath,"SENSORY WARNING: Water, bubbles, goo & slime 

Autistic Safe Space & Sensory Bath - video demonstrating sensory regulation at Bath Time.

Please be aware of allergies, sensory dislikes & aversions. 

#autistic #sensory #sensoryprocessing #sensorybath",2351,136,0,78,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,3,34,0,1488,0.0,0.0913978494623656,1.57997311827957,0.0578477243726074,Tuesday,July,0,0,4,0.0,-0.25
45,Mv6aVuWx9ys,2019-07-08 20:53:41+00:00,,1,Black Autistic Experiences & Stigma | Kent University,"Vanessa Bobb presenting at the “Inside Out” Autism Conference at The University of Kent.

Vanessa highlighted BAME autistic experience and in particular created awareness of Black Autistic stigmatisation",1415,50,0,410,false,public,"[array([[[24, 20, 11],
        [24, 20, 11],
        [24, 20, 11],
        ...,
        [ 6,  5,  3],
        [ 6,  5,  3],
        [ 6,  5,  3]],

       [[24, 20, 11],
        [24, 20, 11],
        [24, 20, 11],
        ...,
        [ 6,  5,  3],
        [ 6,  5,  3],
        [ 6,  5,  3]],

       [[24, 20, 11],
        [24, 20, 11],
        [24, 20, 11],
        ...,
        [ 6,  5,  3],
        [ 6,  5,  3],
        [ 6,  5,  3]],

       ...,

       [[22, 18, 15],
        [22, 18, 15],
        [22, 18, 15],
        ...,
        [ 6,  5,  3],
        [ 6,  5,  3],
        [ 6,  5,  3]],

       [[20, 16, 13],
        [20, 16, 13],
        [20, 16, 13],
        ...,
        [ 7,  6,  4],
        [ 7,  6,  4],
        [ 7,  6,  4]],

       [[20, 16, 13],
        [20, 16, 13],
        [20, 16, 13],
        ...,
        [ 7,  6,  4],
        [ 7,  6,  4],
        [ 7,  6,  4]]], dtype=uint8)]",,,,,,,8,28,0,1488,0.0006720430107526882,0.033602150537634407,0.9509408602150538,0.0353356890459364,Monday,July,0,0,0,0.0,0.25
46,akK8cKw4Zsk,2019-07-05 01:35:14+00:00,,2,Day 1 “Inside Out” Autism Conference,Teaser- interviews from the day due next week,989,48,0,77,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,8,0,1492,0.0013404825737265416,0.032171581769437,0.6628686327077749,0.04853387259858443,Friday,July,0,1,0,0.0,-0.25
47,W6U8K2HTPik,2019-07-05 00:56:02+00:00,,5,Dr Damian Milton & Dr Dinah Murray | University of Kent,,628,23,0,763,false,public,"[array([[[ 3,  2,  0],
        [ 3,  2,  0],
        [ 3,  2,  0],
        ...,
        [54, 58, 61],
        [55, 59, 62],
        [56, 60, 63]],

       [[ 3,  2,  0],
        [ 3,  2,  0],
        [ 3,  2,  0],
        ...,
        [56, 60, 63],
        [56, 60, 63],
        [56, 60, 63]],

       [[ 3,  2,  0],
        [ 3,  2,  0],
        [ 3,  2,  0],
        ...,
        [64, 68, 71],
        [62, 66, 69],
        [61, 65, 68]],

       ...,

       [[18, 10,  7],
        [18, 10,  7],
        [18, 10,  7],
        ...,
        [28, 24, 21],
        [21, 17, 14],
        [30, 26, 23]],

       [[18, 10,  7],
        [18, 10,  7],
        [18, 10,  7],
        ...,
        [23, 18, 15],
        [21, 16, 13],
        [38, 33, 30]],

       [[18, 10,  7],
        [18, 10,  7],
        [18, 10,  7],
        ...,
        [23, 18, 15],
        [21, 16, 13],
        [38, 33, 30]]], dtype=uint8)]",,,,,,,11,0,0,1492,0.003351206434316354,0.015415549597855228,0.42091152815013405,0.03662420382165605,Friday,July,0,0,0,0.0,0.0
48,pkZXwgYwaz4,2019-07-04 06:47:03+00:00,,5,Independent Disabled Travel,"I’ll be Live Streaming & updating on Agony Autie over the next two days, for the “Inside Out Autism” Conference at Kent University! 

Yesterday was the 4 hour journey from Chester to Canterbury.  

See you on Facebook, YouTube & Instagram 

♾🌟 #insideoutkent",846,65,0,55,false,public,"[array([[[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 4],
        [0, 0, 4],
        [0, 0, 2],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 2, 9],
        [0, 2, 9],
        [0, 2, 9],
        ...,
        [0, 0, 9],
        [0, 0, 9],
        [0, 0, 9]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,3,42,0,1493,0.003348961821835231,0.043536503683858,0.5666443402545212,0.0768321513002364,Thursday,July,0,0,4,0.0,-0.4753
49,A45bRRMyDk0,2019-06-01 11:16:27+00:00,,11,Stim Time,,3489,118,0,615,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,2,0,0,1525,0.007213114754098361,0.07737704918032787,2.2878688524590163,0.033820578962453426,Saturday,June,0,0,0,0.0,0.0
50,fJICjoHmhHE,2019-05-22 12:53:43+00:00,"['AUTISTIC BEHAVIOR', 'autism sensory', 'agony autie', 'sara harvey']",87,Autistic Behavior | What's That?!,"AUTISTIC BEHAVIOR - The way we explore and play has been pathologized. We learn through our senses—like all humans have. But if Autistic people are going to keep being stigmatized and misunderstood for that, we need to really ask questions about existing cultural norms and attitudes.

This video was kindly sponsored vy STEALTH VAPE. Thank you! 
www.stealthvape.co.uk

Agony Autie is crowdfunded by our lovely Patrons. If you would like to support more videos like this, and have access to some extra behind the scenes goodies and early access, consider supporting our Patreon: www.patreon.com/agonyautie",12658,1025,0,358,false,public,"[array([[[4, 0, 0],
        [3, 0, 0],
        [1, 0, 0],
        ...,
        [0, 1, 4],
        [0, 1, 4],
        [0, 1, 4]],

       [[3, 0, 0],
        [3, 0, 2],
        [1, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 1, 0]],

       [[3, 0, 0],
        [1, 0, 2],
        [0, 0, 4],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,5,93,4,1535,0.05667752442996743,0.6677524429967426,8.246254071661237,0.08097645757623637,Wednesday,May,0,0,0,0.0,0.9698
51,WVWTtA3m6NY,2019-05-10 10:05:26+00:00,,11,Trailer | Autism Arts Festival 2019,"Autism Arts Festival 2019 hosted at Kent University

I was invited to Canterbury for follow and interview autistic artists throughout the festival

Enjoy the preview trailer  

Part 1 on Patreon & Facebook Fan Subscribers now 

General release of documentary; June",912,56,0,80,false,public,"[array([[[ 8,  0,  0],
        [ 8,  0,  0],
        [ 6,  0,  0],
        ...,
        [ 0,  5,  0],
        [ 0,  5,  0],
        [ 0,  5,  0]],

       [[ 1,  0,  2],
        [ 0,  0,  4],
        [ 0,  0,  5],
        ...,
        [ 1,  0,  0],
        [ 1,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0, 12],
        [ 0,  0, 12],
        [ 0,  0, 14],
        ...,
        [ 7,  0,  7],
        [ 7,  0,  5],
        [ 7,  0,  5]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,,,,,6,40,0,1548,0.0071059431524547806,0.03617571059431524,0.5891472868217055,0.06140350877192982,Friday,May,0,4,5,0.4939,0.8979
52,i7uu65atQhE,2019-05-05 04:21:23+00:00,,5,Autistic Arts Festival | Collective Light Stim,"The most incredible sensory space to express ourselves was created at The Autism Arts Festival at Kent University.

After a busy day interviewing, filming & interacting, to have this space available to us and to regulate authentically & autistically, surrounded by autistics?! 

It was a DREAM COME TRUE.

I advocate these spaces are available in schools, work environments & even city centres. 

Music: You Know
Musician: Jef

#embracethestim Autism Arts Festival #autisticawarenessmonth",1080,77,0,98,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,7,72,0,1553,0.003219575016097875,0.049581455247907275,0.6954282034771411,0.0712962962962963,Sunday,May,0,0,2,0.4939,0.9098
