,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
43,3yZEsO1ASy8,2021-05-13 14:33:33+00:00,"['tellonym', 'black autistic', 'questions', 'answers', 'anonymous', 'aspergers syndrome', 'bullying', 'depression', 'anxiety', 'advice', 'sarcasm', 'friends', 'family', 'relationship', 'love', 'q&a']",3,"Answering your ANONYMOUS questions (bullying, music, food and more)","EP3

–TIME STAMPS – 

0:00 - Intro
0:16 - What can I do if I'm being bullied? 
4:50 - Is life fair? 
7:36 - What is one thing that a lot of people don't know about you? 
9:54 - Would you think it's weird if a woman got a man a rose? 
10:48 - What is your favourite genre of music? 
13:46 - What is your favourite food? 
16:09 - Do you have a favourite day of the week? 
17:11 - Whats the oldest thing you own? 
18:25 - Outro

https://tellonym.me/IndigoChina - submit your questions or 'autistic confessions' here.",116,5,0,1170,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,9,99,16,813,0.0036900369003690036,0.006150061500615006,0.14268142681426815,0.04310344827586207,Thursday,May,2,0,36,0.0,-0.6662
44,NEDSeGRKMR0,2021-05-03 20:47:06+00:00,"['q+a', 'question and answer', 'autism', 'tellonym', 'black autistic', 'gay', 'advice', 'shopping', 'gaming', 'best friend', 'friends', 'spirituality', 'aspergers syndrome']",4,"Answering your ANONYMOUS questions (my best friend, shopping, games and more)","EP2

–TIME STAMPS –

0:00 - Intro 
0:15 Who can you count on? 
2:18 Do you have a best friend? Who? 
3:18 How would your friends describe you? 
7:08 What is your favourite place to shop at? 
7:44 Do you remember what your favourite game was as a child? 
10:39 If you had a shop, what would you sell? 

https://tellonym.me/IndigoChina - submit your questions or 'autistic confessions' here.",93,4,0,810,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,68,13,823,0.004860267314702308,0.004860267314702308,0.11300121506682867,0.043010752688172046,Monday,May,2,0,23,0.8126,0.9092
45,753qwMyRfPI,2021-04-21 17:34:09+00:00,"['Question and answer', 'Q&A', 'personal', 'vlog', 'black autistic', 'autism', 'neurodiverse', 'adhd', 'depression', 'anxiety', 'questions', 'confession', 'tellonym']",8,"Answering your ANONYMOUS questions (making the first move, city life, feeling valued and more)","EP1

–TIME STAMPS –

0:00 - 2:44  Intro 
2:49 Do you think guys should make the first move? Why? 
4:19 Do you like the city you live in?
6:39 If you have friends that don't make you feel valued or important, how do you deal? 
10:21 What's the best colour for a car? 
12:34 - Outro

 Submit your questions or confessions here: https://tellonym.me/IndigoChina",135,6,0,768,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,14,63,13,835,0.009580838323353293,0.00718562874251497,0.16167664670658682,0.044444444444444446,Wednesday,April,1,0,24,0.5267,0.9378
46,9s8yhK4GFD8,2021-04-05 09:17:41+00:00,"['Minimalist', 'slow living', 'ethical', 'vegan', 'zero waste', 'eco friendly', 'organic', 'natural', 'skincare', 'cleanser', 'makeup', 'shampoo', 'conditioner', 'moisturiser', 'coconut oil', 'London', 'United Kingdom', 'covid 19', 'autism', 'living alone', 'winter 2021', 'February', 'march', 'night time routine', 'relaxing', 'sleep', 'rest', 'tier 4 lockdown', 'april']",0,Life during Tier-4 Lockdown | Wind down with me | Night time routine,"Music:

Body And Attitude - DJ FREEDEM

Talky Beat by Twin Musicom is licensed under a Creative Commons Attribution 4.0 licence. https://creativecommons.org/licenses/by/4.0/

Source: http://www.twinmusicom.org/song/265/talky-beat

Artist: http://www.twinmusicom.org",325,11,0,450,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,13,26,29,852,0.0,0.012910798122065728,0.3814553990610329,0.033846153846153845,Monday,April,0,1,7,0.0,0.4404
47,ncWlosxHmOk,2021-03-14 18:26:52+00:00,"['Minimalist', 'slow living', 'ethical', 'vegan', 'zero waste', 'eco friendly', 'organic', 'natural', 'skincare', 'London', 'United Kingdom', 'covid 19', 'autism', 'living alone', 'winter 2021', 'shopping', 'february', 'march', 'park', 'nature', 'walking', 'talking', 'tier 4 lockdown', 'black autistic']",0,Life during tier-4 lockdown | walking in the park and shopping,,59,3,0,479,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,0,24,873,0.0,0.003436426116838488,0.06758304696449026,0.05084745762711865,Sunday,March,3,1,0,0.0,0.0
48,DVW_zCVAbf4,2021-02-26 10:56:38+00:00,"['dancing', 'exercise', 'workout', 'autism', 'black austistic', 'covid 19 lockdown', 'vlog', 'fit', 'how to stay toned', 'weight lifting for women', 'calf raises', 'squats', 'lunges', 'legs bums tums', 'dance with me', 'jumping jacks', 'cardio']",2,Life during tier-4 lockdown | chill weekend | workout motivation,"Who said you can't workout in a dress?

00:00 - 1:16 Intro
1:18 - 4:20 Dance warm-up 
4:34 - 7:35  Weight lifting
7:36 - 8:14 Squats 
8:30 - 10:50 Freestyle dance 
10:51 - 12:02 Outro 

Music:

Aydro Beats (freefllps) Africa  Aydro & DemsRiddim

Whistle  by Fantom

No copyright infringement intended.  The rest of the songs and their respectful artists will be listed soon.",150,5,0,723,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,10,63,17,890,0.0022471910112359553,0.0056179775280898875,0.16853932584269662,0.03333333333333333,Friday,February,1,1,40,0.34,-0.1531
49,YrIQNuVDAtY,2021-02-13 22:46:23+00:00,"['actually autistic', 'autistic adult', 'black autistic', 'autism spectrum', 'diagnosis', 'ocd', 'anxiety', 'depression', 'adhd', 'confidence', 'advice', 'tips', 'life hacks', 'therapy']",8,"Dear Autistic adults, why do you crave validation?","Everyone needs support, encouragement and likes to be validated at some point and in some shape or form. However, when this need for outside validation is constant (and to the point where you feel like you won't be okay, unless you get this validation) I think there's a problem. There is no right way of doing anything (there are many different ways) and not one person has the answer to everything (some people may even unintentionally misguide you due to not knowing you well enough or understanding your unique challenges with Autism) so I think it's important to cultivate self-validation rather than relying on validation from other people, and also seek a professional and qualified therapist if needed (there are plenty of free services, if finances are an issue) to explore your feelings and/or behaviours in a safe space.

If you have any questions, submit them here: https://tellonym.me/IndigoChina
(questions will be selected and answered in a video)

#autistic #adhd #aspergers #neurodivergent #neurodiverse #actuallyautistic",494,26,0,382,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,163,14,902,0.008869179600886918,0.028824833702882482,0.5476718403547672,0.05263157894736842,Saturday,February,0,0,6,0.3818,0.9167
50,PtlwKqgKWds,2021-02-10 13:00:23+00:00,"['Minimalist', 'slow living', 'ethical', 'vegan', 'zero waste', 'eco friendly', 'organic', 'natural', 'lockdown', 'tier 4', 'London', 'United Kingdom', 'covid 19', 'autism', 'living alone', 'winter 2021', 'black autistic', 'ocd', 'adhd', 'clean with me', 'cleaning motivation', 'how to', 'studio flat', 'hoovering', 'washing dishes', 'taking out the trash', 'eating', 'productivity', 'organisation', 'life hacks']",0,Life during Tier-4 Lockdown | cleaning motivation + productivity talk,"Tags: Minimalist, slow living, ethical, vegan, zero waste, eco friendly, organic, natural, clean with me, cleaning motivation, adhd, doubling, ocd, lockdown, tier 4, London, United Kingdom, covid 19, black autistic, autism, living alone, winter 2021, organisation, hacks,",180,5,0,963,false,public,"[array([[[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,10,37,30,905,0.0,0.0055248618784530384,0.19889502762430938,0.027777777777777776,Wednesday,February,2,1,7,0.34,0.9022
51,1q1Chv3H2Hc,2021-02-01 13:00:01+00:00,"['Minimalist', 'slow living', 'ethical', 'vegan', 'zero waste', 'eco friendly', 'organic', 'natural', 'skincare', 'cleanser', 'makeup', 'shampoo', 'conditioner', 'moisturiser', 'coconut oil', 'lockdown', 'tier 4', 'London', 'United Kingdom', 'covid 19', 'autism', 'living alone', 'winter 2021']",1,Life during Tier-4 Lockdown | slow living | chill weekend | rise with me,"Products mentioned:

Humble Co Toothbrush: https://www.amazon.co.uk/Humble-Co-Toothbrush-Biodegradable-Eco-Friendly/dp/B08GMBM71Q/ref=sr_1_3?dchild=1&keywords=humble+co+toothbrush&qid=1616594946&sr=8-3

Kingfisher Fluoride-free Mint Toothpaste: https://www.amazon.co.uk/Kingfisher-MFF100-Natural-Toothpaste-Mint/dp/B002K5V4VW/ref=sxts_sxwds-bia-wc-rsf1_0?cv_ct_cx=kingfisher+toothpaste+mint&dchild=1&keywords=kingfisher+toothpaste+mint&pd_rd_i=B002K5V4VW&pd_rd_r=69e4bd0f-a959-4972-bd05-73b391c689c3&pd_rd_w=ZXwvU&pd_rd_wg=dp4BA&pf_rd_p=0907528d-e69c-42de-9df8-628d56a339fb&pf_rd_r=H8H0T94AYWW1HTXA4S5M&psc=1&qid=1616594445&sr=1-1-f188f9fa-0157-48f5-a7ad-8e0892dbeeeb
Alteya Organic Cleansing Milk: https://www.amazon.co.uk/Alteya-Organic-Cleansing-Milk-200ml/dp/B005Z4O9BM/ref=sr_1_5?dchild=1&keywords=alteya+rose+otto+milk&qid=1616593705&sr=8-5

Classikool Witch Hazel Toner: https://www.amazon.co.uk/Classikool-500ml-Alcohol-Witch-Herbal/dp/B075FVC4RF/ref=sr_1_1?dchild=1&keywords=classikool+witch+hazel&qid=1616594251&sr=8-1

Faith In Nature Intensive Moisturiser: https://www.amazon.co.uk/Faith-Nature-Intensive-Moisturising-Cream/dp/B003GBZ4ME

Vaseline: https://www.amazon.co.uk/Vaseline-Pure-Original-Petroleum-Jelly/dp/B01BIRS7SA/ref=sr_1_5?dchild=1&keywords=vaseline&qid=1616594527&sr=8-5

Snowfield Bamboo Cotton Buds: https://www.amazon.co.uk/Bamboo-Cotton-Snowfield-Biodegradable-helpful/dp/B07DG42KL3/ref=sr_1_5?dchild=1&keywords=600+x+Bamboo+Cotton+Buds+%286+x+100%29+by+Snowfield%7C100%25+Biodegradable+Eco+Cotton+Buds&qid=1616595329&s=beauty&sr=1-5

Evolve Hypromellose 0.3% Preservative-free Eyedrops: https://www.amazon.co.uk/Evolve-Hypromellose-0-3/dp/B0786RC7C4/ref=sr_1_2?dchild=1&keywords=evolve+eye+drops&qid=1616594694&sr=8-2

Tags: Minimalist, slow living, ethical, vegan, zero waste, eco friendly, organic, natural, skincare, cleanser, makeup, shampoo, conditioner, moisturiser, coconut oil, lockdown, tier 4, London, United Kingdom, covid 19, autism, black autistic, living alone, winter 2021",5309,65,0,655,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,14,75,23,914,0.0010940919037199124,0.0711159737417943,5.808533916849015,0.012243360331512526,Monday,February,1,1,252,0.0,0.8504
52,Tl04COL5Sf0,2020-11-08 10:11:31+00:00,"['autistictyla', 'autism', 'aspergers', 'advice', 'tips', 'organisation', 'hacks', 'life']",1,Moving advice for Autistic Adults | Part 2,"Part 1: https://youtu.be/GJ7xsoGCW74

If you have any questions, submit them here: https://tellonym.me/IndigoChina
(questions will be selected and answered in a video)

Tags: Moving out, black autistic, living alone, London, advice, tips, life hacks, minimalism, organisation, adhd, ocd, lockdown, covid 19

#autistic #adhd #aspergers #neurodivergent #neurodiverse #actuallyautistic",189,4,0,1882,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,46,8,1000,0.001,0.004,0.189,0.021164021164021163,Sunday,November,1,1,12,0.0,-0.25
